t,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r,mass,phase,speed,airspeed,mach,q_dyn,rho,cd_eff,alpha_deg,beta_deg,roll_ref_deg,pitch_ref_deg,yaw_ref_deg,roll_error_deg,pitch_error_deg,yaw_error_deg,gimbal_pitch_deg,gimbal_yaw_deg
3.2800000000000025,102.22256060383432,0.0,66.95935166166925,52.21497268617687,0.0,21.980845320563073,0.0,0.6085637824354708,0.0,0.0,0.30592549222294246,0.0,19.585230769230588,longitudinal,56.39966369960161,56.39966369960161,0.16586337252811076,1935.9223524708075,1.2172082890752796,0.33553246869155995,11.632371471201289,0.0,-0.0,40.0,0.0,0.0,5.4484258828925896,0.0,4.153463164030079,0.0
3.3000000000000025,103.26686005755786,0.0,67.3989685680805,52.49445947012255,0.0,21.981757659040692,0.0,0.6146822922799298,0.0,0.0,0.28525488476056804,0.0,19.575384615384433,longitudinal,56.6529869788409,56.6529869788409,0.16660918690221146,1953.2695874107708,1.217156880835315,0.34373542399617274,12.03858923307014,0.0,-0.0,40.0,0.0,0.0,5.131863701929868,0.0,0.6631874026223719,0.0
3.3200000000000025,104.31674924696031,0.0,67.83860372126132,52.78506911274407,0.0,21.96534194192782,0.0,0.6203873899751411,0.0,0.0,0.21459353621969846,0.0,19.565538461538278,longitudinal,56.91103535203988,56.91103535203988,0.16736890528958637,1971.0206715886477,1.2171054345290764,0.35334045937170544,12.49747896531986,0.0,-0.0,40.0,0.0,0.0,4.781298910933125,0.0,-2.968128091946444,0.0
3.3400000000000025,105.3724506292152,0.0,68.27791056009988,53.08404475966696,0.0,21.93408726399144,0.0,0.6246792606995353,0.0,0.0,0.11459353621969845,0.0,19.555692307692123,longitudinal,57.17289364605382,57.17289364605382,0.16813983586217052,1989.1163846992738,1.2170539877511921,0.3632086599395543,12.952019986015031,0.0,-0.0,40.0,0.0,0.0,4.454420891287703,0.0,-6.0,0.0
3.3600000000000025,106.43413152440853,0.0,68.7165923053797,53.38198619314851,0.0,21.90385909833078,0.0,0.6269711314239292,0.0,0.0,0.014593536219698444,0.0,19.545846153845968,longitudinal,57.43709595854161,57.43709595854161,0.16891766703078248,2007.4579226996975,1.2170025810549778,0.37194030282247026,13.34129251201646,0.0,-0.0,40.0,0.0,0.0,4.208514812564161,0.0,-6.0,0.0
3.3800000000000026,107.5017712482715,0.0,69.15466948734633,53.67932359961939,0.0,21.8741239267357,0.0,0.6272630021483234,0.0,0.0,-0.08540646378030156,0.0,19.535999999999813,longitudinal,57.70108745357427,57.70108745357427,0.16969488472585587,2025.8681717929733,1.2169512491634238,0.37819618502461466,13.613326878436572,0.0,-0.0,40.0,0.0,0.0,4.077200292866796,0.0,-6.0,0.0
3.4000000000000026,108.57535772026388,0.0,69.59215196588104,53.97649965041968,0.0,21.844353594934756,0.0,0.6255548728727174,0.0,0.0,-0.18239066160453682,0.0,19.526153846153658,longitudinal,57.96505050178811,57.96505050178811,0.1704720253033917,2044.359783269334,1.2168999896672026,0.3818292397684424,13.76881051082783,0.0,-0.0,40.0,0.0,0.0,4.060477332195584,0.0,-6.0,0.0
3.4200000000000026,109.65488771327227,0.0,70.02903903777974,54.273963525500264,0.0,21.814022222636183,0.0,0.6219070596406269,0.0,0.0,-0.27493741378595105,0.0,19.516307692307503,longitudinal,58.229187685320625,58.229187685320625,0.17124968455130504,2062.9470747604573,1.2168488014057894,0.38276257760217014,13.808416238471377,0.0,-0.0,40.0,0.0,0.0,4.158345930550548,0.0,-6.0,0.0
3.4400000000000026,110.74036698378228,0.0,70.46531948223246,54.5697757357986,0.0,21.786731545371076,0.0,0.6164083113649079,0.0,0.0,-0.3526571966230985,0.0,19.50646153846135,longitudinal,58.49371489567916,58.49371489567916,0.17202849739160606,2081.6455713733794,1.2167976844547037,0.38106911962452544,13.7362589517217,0.0,-0.0,40.0,0.0,0.0,4.36735023320131,0.0,-5.24131457368685,0.0
3.4600000000000026,111.83176249849825,0.0,70.90105411313988,54.85601296828644,0.0,21.775273917532083,0.0,0.609355167432446,0.0,0.0,-0.3814969834840699,0.0,19.496615384615193,longitudinal,58.75816620083902,58.75816620083902,0.1728070935030489,2100.4223296892887,1.216746640119994,0.3768162240767198,13.553467158521508,0.0,-0.0,40.0,0.0,0.0,4.682405302004844,0.0,-1.9795082885993278,0.0
3.4800000000000026,112.92888275786397,0.0,71.33655959149051,55.12968961605437,0.0,21.782298480783442,0.0,0.6017252277627647,0.0,0.0,-0.35389802991090613,0.0,19.48676923076904,longitudinal,59.019867103885986,59.019867103885986,0.17357760728221952,2119.0851995007024,1.2166956612799724,0.3701678477945018,13.262714451120088,0.0,-0.0,40.0,0.0,0.0,5.086520681633218,0.0,1.9804772425887838,0.0
3.5000000000000027,114.03147655018506,0.0,71.77220556110618,55.38962658478354,0.0,21.807164965264043,0.0,0.5946472671645466,0.0,0.0,-0.27179527337811415,0.0,19.476923076922883,longitudinal,59.27690278910019,59.27690278910019,0.17433440771270395,2137.493409014999,1.2166447108824412,0.36244647036221617,12.916838231368917,0.0,-0.0,40.0,0.0,0.0,5.523684022645396,0.0,6.0,0.0
3.5200000000000027,115.13926908188073,0.0,72.20834886041146,55.65149121807942,0.0,21.830402790976255,0.0,0.5892113616969845,0.0,0.0,-0.19331679845109373,0.0,19.46707692307673,longitudinal,59.52783531276775,59.52783531276775,0.17507326627895406,2155.5383992977136,1.2165937456817157,0.35514401632997544,12.580978073268662,0.0,-0.0,40.0,0.0,0.0,5.9292212924831835,0.0,6.0,0.0
3.5400000000000027,116.25229890624232,0.0,72.64495691623098,55.91481573811618,0.0,21.85237286168007,0.0,0.5853450257279627,0.0,0.0,-0.11841624136925281,0.0,19.457230769230573,longitudinal,59.78005487461712,59.78005487461712,0.17581591834901572,2173.7519702163468,1.216542723935658,0.35003928575583326,12.340743580113564,0.0,-0.0,40.0,0.0,0.0,6.240675733606581,0.0,6.0,0.0
3.5600000000000027,117.37059522100463,0.0,73.08200437346459,56.17916173986167,0.0,21.873426678733104,0.0,0.5829767009005775,0.0,0.0,-0.047046004310079256,0.0,19.44738461538442,longitudinal,60.03326426834857,60.03326426834857,0.1765614898247313,2192.1135843396482,1.2164916494601847,0.34691777323098005,12.191474378201214,0.0,-0.0,40.0,0.0,0.0,6.462200466811158,0.0,6.0,0.0
3.5800000000000027,118.49417845580187,0.0,73.51947290703924,56.44411598589559,0.0,21.89390384631428,0.0,0.5820357808143761,0.0,0.0,0.020842717114886222,0.0,19.437538461538264,longitudinal,60.28718776376495,60.28718776376495,0.17730916976700067,2210.603919527131,1.216440525226398,0.34561523424933155,12.128591508355596,0.0,-0.0,40.0,0.0,0.0,6.597895483936376,0.0,6.0,0.0
3.6000000000000028,119.62306077551979,0.0,73.95735098396553,56.70928666016402,0.0,21.914129962062102,0.0,0.5824526351566739,0.0,0.0,0.08529991889098519,0.0,19.42769230769211,longitudinal,60.54156634132362,60.54156634132362,0.17805819638160378,2229.204547904654,1.2163893533827168,0.3460106840408884,12.147598980311964,0.0,-0.0,40.0,0.0,0.0,6.651806233734801,0.0,6.0,0.0
3.6200000000000028,120.75724650872307,0.0,74.39563358320677,56.97430006879895,0.0,21.934414853278106,0.0,0.5841586335344937,0.0,0.0,0.14637678338837956,0.0,19.417846153845954,longitudinal,60.79615354197011,60.79615354197011,0.17880784481411638,2247.8976527138598,1.2163381352828375,0.3480199244685115,12.24408509466282,0.0,-0.0,40.0,0.0,0.0,6.627922239249437,0.0,6.0,0.0
3.640000000000003,121.89673251009906,0.0,74.83432188027234,57.2387977729163,0.0,21.9550511236463,0.0,0.5870861692022613,0.0,0.0,0.20412568166506018,0.0,19.4079999999998,longitudinal,61.050711898267416,61.050711898267416,0.17955741665403252,2266.6657816024754,1.2162868715186317,0.3515895818915058,12.413723587295253,0.0,-0.0,40.0,0.0,0.0,6.530175732344197,0.0,6.0,0.0
3.660000000000003,123.04150846555738,0.0,75.27342290274527,57.50243413566129,0.0,21.97631297975188,0.0,0.5911686828355625,0.0,0.0,0.2586001814597457,0.0,19.398153846153644,longitudinal,61.305009912165666,61.305009912165666,0.180306231046236,2285.4916348722945,1.2162355619571508,0.3566916378298101,12.65227463972851,0.0,-0.0,40.0,0.0,0.0,6.3624402942071,0.0,6.0,0.0
3.680000000000003,124.1915571482706,0.0,75.71294916234031,57.76918756053081,0.0,21.99319134102141,0.0,0.5963406864647576,0.0,0.0,0.29496148184973947,0.0,19.38830769230749,longitudinal,61.55881954448181,61.55881954448181,0.18105361730714892,2304.3578871583995,1.2161842057810373,0.36331843356870525,12.955585789237627,0.0,-0.0,40.0,0.0,0.0,6.128529493214325,0.0,4.919444371419156,0.0
3.700000000000003,125.34694089948123,0.0,76.15281298916074,58.04689061842262,0.0,21.994953665880484,0.0,0.6022399161017522,0.0,0.0,0.2839634942946576,0.0,19.378461538461334,longitudinal,61.8140719963227,61.8140719963227,0.18180525542879192,2323.4092499988856,1.2161328015316637,0.3716141098300936,13.325575375053013,0.0,-0.0,40.0,0.0,0.0,5.832195513635099,0.0,1.670876205836273,0.0
3.720000000000003,126.50787871184968,0.0,76.59271206247834,58.335340635518286,0.0,21.97997119061051,0.0,0.6079191859876456,0.0,0.0,0.2245400932383516,0.0,19.36861538461518,longitudinal,62.074306256545064,62.074306256545064,0.18257155409904652,2342.9142022582364,1.2160813594666424,0.38149401587188286,13.753255625987313,0.0,-0.0,40.0,0.0,0.0,5.494194553056815,0.0,-1.806354052877104,0.0
3.740000000000003,127.67458552456004,0.0,77.03231148629055,58.632636377665655,0.0,21.94932889850403,0.0,0.6124099878524127,0.0,0.0,0.1245400932383516,0.0,19.358769230769024,longitudinal,62.33884102709978,62.33884102709978,0.1833505090905754,2362.8258358640387,1.2160299149444558,0.3917956973353517,14.18546981896622,0.0,-0.0,40.0,0.0,0.0,5.168796357879378,0.0,-4.9606876189210345,0.0
3.760000000000003,128.84723825211336,0.0,77.47129806426064,58.93197480367881,0.0,21.9140149476044,0.0,0.6149007897171797,0.0,0.0,0.0245400932383516,0.0,19.34892307692287,longitudinal,62.60638216420325,62.60638216420325,0.1841383135518933,2383.049804025542,1.2159785071283797,0.40110344921684304,14.564947459042514,0.0,-0.0,40.0,0.0,0.0,4.911492364398741,0.0,-6.0,0.0
3.780000000000003,130.02587774818693,0.0,77.90957836321273,59.230588217799024,0.0,21.87921298795273,0.0,0.6153915915819468,0.0,0.0,-0.0754599067616484,0.0,19.339076923076714,longitudinal,62.87449169086987,62.87449169086987,0.184927796322562,2403.4026862506526,1.2159271726391334,0.4078378422944109,14.833432258340938,0.0,-0.0,40.0,0.0,0.0,4.768779929944282,0.0,-6.0,0.0
3.800000000000003,131.21048951254292,0.0,78.34716262297178,59.52894380988242,0.0,21.844402929136468,0.0,0.6138823934467137,0.0,0.0,-0.1754599067616484,0.0,19.32923076923056,longitudinal,63.142398921791624,63.142398921791624,0.18571669044784056,2423.825878910611,1.2158759223951565,0.41171006146422956,14.98559306480786,0.0,-0.0,40.0,0.0,0.0,4.740659054515975,0.0,-6.0,0.0
3.820000000000003,132.40106838874058,0.0,78.7840506815545,59.82751675267296,0.0,21.809067388571613,0.0,0.6103731953114808,0.0,0.0,-0.27365017507513695,0.0,19.319384615384404,longitudinal,63.41035475733127,63.41035475733127,0.1865057338825146,2444.3385204257697,1.215824755191088,0.41264516844260823,15.022040226480259,0.0,-0.0,40.0,0.0,0.0,4.827129738113845,0.0,-6.0,0.0
3.840000000000003,133.59761872379406,0.0,79.22023202932594,60.12194803627341,0.0,21.781151556387762,0.0,0.6049001918099783,0.0,0.0,-0.34594935084775935,0.0,19.30953846153825,longitudinal,63.67862420899671,63.67862420899671,0.18729570607893833,2464.961167882987,1.2157736710379683,0.410636832844168,14.94337200080398,0.0,-0.0,40.0,0.0,0.0,5.028191980737867,0.0,-4.45863422207489,0.0
3.860000000000003,134.80005768451952,0.0,79.6558550604537,60.40658643870038,0.0,21.769433553001694,0.0,0.5979812047930233,0.0,0.0,-0.3690714225496048,0.0,19.299692307692094,longitudinal,63.94581455262489,63.94581455262489,0.18808251061895603,2485.585848731431,1.215722671156717,0.40558185567653815,14.7436441260662,0.0,-0.0,40.0,0.0,0.0,5.341771982634281,0.0,-1.1619721473426603,0.0
3.880000000000003,136.00818941329354,0.0,80.09124373151374,60.67864622996703,0.0,21.776258392710535,0.0,0.5905997763420312,0.0,0.0,-0.3364511220058486,0.0,19.28984615384594,longitudinal,64.20953139834253,64.20953139834253,0.1888591051491893,2506.02457542799,1.2156717381894009,0.39811369692113874,14.443560206369346,0.0,-0.0,40.0,0.0,0.0,5.738200737211616,0.0,2.7638289102057905,0.0
3.900000000000003,137.22176233789287,0.0,80.52676889936795,60.93999605449388,0.0,21.79739698236687,0.0,0.5838707539019143,0.0,0.0,-0.26034696294971,0.0,19.279999999999784,longitudinal,64.46784886970859,64.46784886970859,0.18961982560177224,2526.123024987659,1.2156208342545796,0.38967739335218454,14.096906094967641,0.0,-0.0,40.0,0.0,0.0,6.161125434231252,0.0,6.0,0.0
3.920000000000003,138.44056225898274,0.0,80.96271683901529,61.20324183483677,0.0,21.816996541596463,0.0,0.5786638146429199,0.0,0.0,-0.1875418508142347,0.0,19.27015384615363,longitudinal,64.72101385430103,64.72101385430103,0.19036539871022287,2545.895487654791,1.215569915992538,0.3819542349074955,13.771899918609341,0.0,-0.0,40.0,0.0,0.0,6.546670020298771,0.0,6.0,0.0
3.940000000000003,139.66462709567946,0.0,81.39905676984722,61.46792804886924,0.0,21.835385352092278,0.0,0.5749129776266351,0.0,0.0,-0.11801732868654095,0.0,19.260307692307475,longitudinal,64.97551961461751,64.97551961461751,0.1911149237481851,2565.8499817645716,1.2155189499373076,0.3764498139118085,13.535470592534638,0.0,-0.0,40.0,0.0,0.0,6.8450056640201264,0.0,6.0,0.0
3.960000000000003,140.89398565665684,0.0,81.83576447688907,61.733627259968756,0.0,21.85288328601117,0.0,0.5725526310529041,0.0,0.0,-0.05175194284818853,0.0,19.25046153846132,longitudinal,65.23105266738635,65.23105266738635,0.19186747865352988,2585.962878804134,1.2154679396919532,0.37296091997613945,13.383412280391148,0.0,-0.0,40.0,0.0,0.0,7.059912794694692,0.0,6.0,0.0
3.980000000000003,142.1286582018562,0.0,82.27282214260929,61.999936269776825,0.0,21.86979950540548,0.0,0.5715175921959403,0.0,0.0,0.011278681522911643,0.0,19.240615384615165,longitudinal,65.48732123537185,65.48732123537185,0.1926222052046825,2606.211895762671,1.2154168880915603,0.3713273764059871,13.311563171090443,0.0,-0.0,40.0,0.0,0.0,7.19515069155764,0.0,6.0,0.0
4.000000000000003,143.36865692725175,0.0,82.7102181327174,62.26647269068655,0.0,21.8864305036717,0.0,0.5717431658263985,0.0,0.0,0.07110177827524891,0.0,19.23076923076901,longitudinal,65.74405089331674,65.74405089331674,0.19337829621512173,2626.5757774790363,1.215365797223028,0.3714262244151107,13.315809223473487,0.0,-0.0,40.0,0.0,0.0,7.2544540496937095,0.0,6.0,0.0
4.020000000000002,144.61398638106547,0.0,83.14794674279084,62.532871930210256,0.0,21.903058458052048,0.0,0.5731652013919035,0.0,0.0,0.12774738885436965,0.0,19.220923076922855,longitudinal,66.00098076189524,66.00098076189524,0.19413498433931636,2647.0340161340337,1.2153146684502178,0.3731662868696851,13.392087642821107,0.0,-0.0,40.0,0.0,0.0,7.241529632699013,0.0,6.0,0.0
4.040000000000002,145.86464381966968,0.0,83.58600791195188,62.839533688628535,0.020964039401456275,21.855981507148837,0.0,0.575720149168991,0.0,-0.00031415926535897925,0.027747388854369642,0.04566746138792338,19.2110769230767,lateral,66.25786022546248,66.25786022546248,0.19489153241893953,2667.566606878089,1.2152635024436869,0.3764831104863771,13.536390136263204,0.0,-2.7685939933479684,12.751161880800202,23.07161661123307,-2.7685939933479777,-20.08878512272173,23.071616611233065,-6.0,3.3000000000000003
4.060000000000001,147.12143449344225,0.0004192807880291255,84.02312754209485,63.14546969005419,0.04193055211305801,21.809434819932072,-6.2831853071543264e-06,0.5762750969460786,0.000913349227758431,-0.0006173229564303943,-0.07225261114563036,0.08913393529219511,19.201230769230545,lateral,66.53188229214668,66.53188229214668,0.1956985123966924,2689.5633723306564,1.2152122992142733,0.38282883253068956,13.808342465596631,0.018053765469183837,-2.773472415347638,12.655148401599321,23.112270127896984,-2.7734724153476376,-20.331186326426042,23.11227012789698,-6.0,3.3000000000000003
4.080000000000001,148.38434388724335,0.0012578918302902859,84.4593162384935,63.45111285111781,0.0632317641038581,21.762888416388435,-1.8629644435552706e-05,0.574830044723166,0.002696027933602352,-0.0009098759183143098,-0.17225261114563037,0.13050499513907582,19.19138461538439,lateral,66.80571493303263,66.80571493303263,0.1965049410934434,2711.6343904660794,1.2151612076827678,0.386520535756815,13.964041449223778,0.035961651317970425,-2.7783753131516,12.559938618757213,23.153127609596662,-2.778015313151606,-20.45819227474545,23.10079655362458,-6.0,3.3000000000000003
4.1000000000000005,149.6533661442657,0.002522527112367448,84.89457400682127,63.756904877827644,0.08518432863780247,21.715815226486477,-3.682716280195564e-05,0.5713849925002537,0.005306127836383734,-0.0011921895265322882,-0.27160657273352407,0.1698810038278998,19.181538461538235,lateral,67.07958730139485,67.07958730139485,0.19731149254267824,2733.7981439764862,1.2151102265990028,0.3874792267455921,14.004057315735704,0.05400918366675548,-2.783308318321534,12.465217383328417,23.194235986012785,-2.782240918321535,-20.47011811662535,23.039764963967983,-6.0,3.3000000000000003
4.12,150.92850424182225,0.004226213685123497,85.328890311351,64.06328836411866,0.10809002468662976,21.667687982020617,-6.0670953332397914e-05,0.5659528610455831,0.008703747912941928,-0.0014646221584626374,-0.3662592504245278,0.2073573681203265,19.17169230769208,lateral,67.35374382260507,67.35374382260507,0.19811888569022074,2756.0746701378293,1.2150593559518041,0.3856945561450179,13.928949482732163,0.07246373454170654,-2.7882765981551088,12.37067582587748,23.23563831795924,-2.7861665571551266,-20.367272721501255,22.931619587377575,-6.0,3.3000000000000003
4.14,152.20977000910463,0.006388014178856092,85.76224407099141,64.37069593588342,0.13223641973242367,21.617979552016745,-8.996339650169105e-05,0.5586276760370925,0.012850895275348329,-0.0017275196482754243,-0.45623131356813046,0.24302478063596206,19.161846153845925,lateral,67.62843560192606,67.62843560192606,0.19892785912108685,2778.4848804984945,1.2150085969619815,0.3812410742863921,13.740007330641369,0.09157545644289625,-2.7932848819688965,12.276011097151464,23.277374016407474,-2.789808692403913,-20.150699244114374,22.778685995050093,-6.0,3.3000000000000003
4.159999999999999,153.4971839278223,0.009032742573504567,86.19460366203175,64.67952420727603,0.15789748613220536,21.566181566888563,-0.00012451378946698455,0.5495030497657298,0.017711390888067502,-0.0019812157259447636,-0.5415483374197263,0.2769694500562442,19.15199999999977,lateral,67.90391020885376,67.90391020885376,0.19973914101007154,2801.049730420031,1.2149579520826015,0.3743647586663115,13.443153832498053,0.11157816264461377,-2.798337485131534,12.180928038607696,23.319479042762783,-2.7931829622013162,-19.826080117519137,22.58317698052072,-6.0,3.3000000000000003
4.179999999999999,154.79077441196782,0.012190692296148675,86.62592729336953,64.99012764575814,0.18533418429808513,21.51180218492543,-0.00016413810398585582,0.5386720830173353,0.02325077988919233,-0.002225726937249885,-0.6222407143178372,0.30927332012521386,19.142153846153615,lateral,68.18039286093722,68.18039286093722,0.20055339377292805,2823.78865668215,1.2149074249984666,0.3653601519248171,13.044253397347282,0.13269016587213456,-2.8034383312170412,12.085151012161166,23.361986093475345,-2.796304216589408,-19.399054568982393,22.347198146282615,-6.0,3.3000000000000003
4.199999999999998,156.09057696488298,0.015897375982110377,87.05616333706804,65.30281345219258,0.21479500862955903,21.4543643786381,-0.00020865264273073336,0.5262272687309784,0.02943624629169639,-0.0024492129120267086,-0.6983435460385438,0.3400142779910573,19.13230769230746,lateral,68.45807967957595,68.45807967957595,0.20137119422680022,2846.7189819586074,1.214857020582077,0.35455990756856065,12.54910725240756,0.15511506575960268,-2.8085909706477135,11.988423341139613,23.40492475539761,-2.7991865500320396,-18.8752135572744,22.07275319735924,-6.0,3.3000000000000003
4.219999999999998,157.39663323392685,0.02019327615470156,87.4852506246408,65.61783740096475,0.2465164960252459,21.393404719504584,-0.00025763690097146963,0.5122603978102074,0.03623653185151765,-0.002653900327046749,-0.769896522608191,0.3692663524134293,19.122461538461305,lateral,68.73713212346709,68.73713212346709,0.20219301721409935,2869.8554042188525,1.2148067448548165,0.3423250974248158,11.963448813389547,0.1790424928118544,-2.8137985975931388,11.890506816613515,23.448321646609493,-2.801843681780408,-18.260094746368146,21.76174896938766,-6.0,3.3000000000000003
4.2399999999999975,158.70898998194613,0.02512360607520648,87.91311871903089,65.93540059001184,0.28072369711637435,21.328472631881425,-0.0003107149075125548,0.4968624673580435,0.043621858899786314,-0.0028417615666463426,-0.8369437928113886,0.3970999023391883,19.11261538461515,lateral,69.01767252707658,69.01767252707658,0.2030192224763357,2893.209567294384,1.2147566049521517,0.3290362749908056,11.2929390683774,0.20464881410685312,-2.8190640653669807,11.791181266481962,23.492200544724838,-2.8043025582944847,-17.55917753973553,21.41600020544149,-6.0,3.3000000000000003
4.259999999999997,160.02769799374636,0.03073808001753397,88.33968817166851,66.25564705470137,0.3176306106723908,21.25913008047561,-0.0003675501388453739,0.4801235915018158,0.05156385694656995,-0.0030145445407842304,-0.8995338313718212,0.42358179632772197,19.102769230768995,lateral,69.2997806747494,69.2997806747494,0.2038500445739402,2916.7897089604694,1.214706609091689,0.3150852864218012,10.543162002808648,0.23209780589310391,-2.82438990054926,11.690244180208476,23.53658250457717,-2.8065872477169864,-16.77787819786404,21.03723409510423,-6.0,3.3000000000000003
4.279999999999997,161.3528109348404,0.037090692230981784,88.76487077327802,66.5786622026521,0.3574405819304632,21.18495165069293,-0.0004278410296612023,0.46213291487437935,0.060035492873124596,-0.0031737989750280386,-0.9577193073507013,0.44877558328631856,19.09292307692284,lateral,69.5834913440004,69.5834913440004,0.204685585656711,2940.6003830171967,1.214656766542964,0.30086781835764054,9.71962009290879,0.26154129788647074,-2.829778316044203,11.587510378917932,23.581485967035025,-2.808719244328915,-15.9215450587993,20.627094588580242,-6.0,3.3000000000000003
4.299999999999996,162.68438417889342,0.04423950386959105,89.18856980629188,66.9044720288056,0.4003466658944306,21.10552497728427,-0.0004913170091618291,0.4429785287273651,0.06901100453885078,-0.003320899590890494,-1.011556957740243,0.47274165495590015,19.083076923076685,lateral,69.86879275403766,69.86879275403766,0.2055258108968965,2964.642251990609,1.2146070875979913,0.2867766691864922,8.827729893002823,0.2931197935307435,-2.8352312232633756,11.482811718515748,23.62692686052813,-2.8107177379612676,-14.995453877864739,20.18714649791037,-6.0,3.3000000000000003
4.319999999999996,164.02247361946954,0.052246437187479663,89.61068030583756,67.2330430713401,0.4465319569330749,21.02045147390724,-0.0005577350009797755,0.4227473895725602,0.07846583763796877,-0.003457066545296208,-1.061107469562023,0.4955374005677583,19.07323076923053,lateral,70.15562585760955,70.15562585760955,0.20637054640291708,2988.9119471983536,1.2145575835416145,0.2731957277572376,7.872817738922227,0.3269630698207783,-2.840750243601915,11.375996812415451,23.672918696682625,-2.8125998525739413,-14.004803298577272,19.718879396648312,-6.0,3.3000000000000003
4.339999999999995,165.36713448089634,0.06117707632614116,90.03108933531571,67.56428306940819,0.4961698862800896,20.929347314420436,-0.0006268763318857395,0.40152524018131963,0.08837658564932394,-0.0035833834542095032,-1.1064353730438694,0.517217354072631,19.063384615384376,lateral,70.4438844158109,70.4438844158109,0.20721947943626073,3013.401993022138,1.21450826662088,0.26049464104586506,6.860115585671922,0.3631907595500729,-2.846336719352977,11.266930760214624,23.71947266127481,-2.8143808577100984,-12.954710462465888,19.22371132866042,-6.0,3.3000000000000003
4.359999999999995,166.71842014228451,0.07110047405174295,90.44967628160413,67.89804228323976,0.549424489296032,20.831844615853285,-0.000698544000969914,0.37939653272044227,0.09872093273077676,-0.003700813286893866,-1.147608947672147,0.5378333343244749,19.05353846153822,lateral,70.7334157965442,70.7334157965442,0.208072160757201,3038.1007922900762,1.2144591500126936,0.24902414991767477,5.794756992981612,0.40191291808116264,-2.8519917241827994,11.155494869103403,23.76659770152333,-2.8160743560891013,-11.850206761262914,18.70299233604062,-6.0,3.3000000000000003
4.379999999999995,168.0763809879493,0.08208896383766359,90.8663131739212,68.23411543597143,0.6064506445929106,20.727592772973587,-0.0007725602667076892,0.35644435376699946,0.10947759941726609,-0.0038102123832879954,-1.1847001421243224,0.5574345785825711,19.043692307692066,lateral,71.02402243794073,71.02402243794073,0.20892800892676544,3062.9926696888047,1.2144102477892147,0.23911206995631565,4.68177326765317,0.4432305759843057,-2.857716073266669,11.041586355795856,23.814300610555577,-2.817692450206916,-10.696233730982518,18.15800781548717,-6.0,3.3000000000000003
4.399999999999994,169.44106329666874,0.09421797672952181,91.28086502938068,68.57224423475078,0.6673942873417447,20.616259895138874,-0.0008487645143735456,0.3327503509245129,0.12062629098891753,-0.003912342817029074,-1.2177845083021717,0.5760678696771475,19.03384615384591,lateral,71.31546391825569,71.31546391825569,0.20978631639299158,3088.0579700923463,1.2143615748804837,0.23105989239069663,3.52608976699523,0.4872362781776714,-2.8635103331649607,10.925118018219681,23.862586109708005,-2.81924589046312,-9.497639083897432,17.589981711874778,-6.0,3.3000000000000003
4.419999999999994,170.81250818136377,0.1075658624763567,91.69319022728345,68.89779991731777,0.732392599279241,20.545262460244064,-0.0009270113707140482,0.30839466075846955,0.1321476483824604,-0.004007883300252415,-1.1393779060638145,0.593777657165493,19.023999999999756,lateral,71.60745957362963,71.60745957362963,0.2106462571891388,3113.2732086109327,1.214313147033938,0.2251399784665145,2.332522363336751,0.5340146095544313,-2.8693748314989316,10.806017867969722,23.911456929157765,-2.820744207024867,-8.259172871501935,17.000079557175848,1.7796327142263189,3.3000000000000003
4.439999999999993,172.19046417971012,0.12221371446194153,92.10409547648834,69.21614606411929,0.8015742229082929,20.492173078557364,-0.0010071690367192687,0.28560710263719313,0.14402320152577008,-0.004097439184751384,-1.0393779060638144,0.610606173264695,19.0141538461536,lateral,71.8995899983202,71.8995899983202,0.21150659717542902,3138.6023982587717,1.2142649807705945,0.22151976131095918,1.0660653249148533,0.5836435313322693,-2.875311944435606,10.70606852401363,23.960932870296716,-2.8221981053330416,-6.963643961815463,16.38943034540293,6.0,3.3000000000000003
4.459999999999993,173.5747871009925,0.1382451989201074,92.51393893805948,69.53703469892221,0.8750592422564183,20.43240007908317,-0.0010891178204142093,0.26481954451591694,0.15623532499106396,-0.004181329072066652,-0.9393779060638144,0.6265935484786205,19.004307692307446,lateral,72.19034945673748,72.19034945673748,0.2123629087947506,3163.9134533108686,1.2142169818343556,0.22062246381211514,-0.1268182740016614,0.6362036485435831,-2.88,10.614950870746007,24.0,-2.822293464939728,-5.749130709324882,15.748078400611265,6.0,3.3000000000000003
4.479999999999992,174.96552779497094,0.15574638376523575,92.92258693964115,69.85982253149109,0.9529599340208507,20.366433687625456,-0.0011727444018556632,0.24603198639464052,0.1687671959606365,-0.004259260204753374,-0.8393779060638145,0.6417778968679001,18.99446153846129,lateral,72.4820522363177,72.4820522363177,0.2132220008016416,3189.4084910351094,1.2141691083742876,0.2219042938246922,-1.2003538972756174,0.6917356486115647,-2.88,10.521083388173968,24.0,-2.8175981454977777,-4.6519588451649,15.048375267157247,6.0,3.3000000000000003
4.499999999999992,176.36272424560076,0.17480558244565275,93.32991561339365,70.18393956455269,1.03538115155837,20.294794304041993,-0.001257929605950725,0.22924442827336433,0.18160275389799452,-0.0043317534242515105,-0.7393779060638145,0.6561954279191716,18.984615384615136,lateral,72.77427126340548,72.77427126340548,0.21408261654289068,3215.0508060241705,1.2141213759925855,0.2247125741675508,-2.155112220468777,0.7502946006880098,-2.88,10.424783433875575,24.0,-2.812806695326075,-3.6718110117574283,14.330351951198223,6.0,3.3000000000000003
