rank,score,kp,ki,kd,guidance_gain,guidance_altitude_gain,gamma_final_deg,peak_altitude,downrange,impact_error,final_speed,flight_time,landed,mean_alpha_deg,max_alpha_deg,mean_gimbal_deg,max_gimbal_deg,saturation_ratio,mean_gamma_error_deg
1205,6675.0076,3.2,0.62,1.45,0.26,0.0001,74.0,3428.140920,382.293991,417.706009,214.304419,59.440000,1.000000,13.256456,115.113911,0.266426,4.567249,0.000000,1.551376
1206,6675.3654,4.0,0.35,0.9,0.32,6e-05,78.0,3514.767957,435.176795,364.823205,216.180810,60.300000,1.000000,12.720939,129.276872,0.254169,4.629080,0.000000,0.881427
1207,6675.6406,3.5,0.7,1.15,0.26,0.00011,74.0,3426.083209,520.291281,279.708719,214.330203,59.380000,1.000000,12.049445,115.812652,0.322113,5.586170,0.000000,1.532864
1208,6676.2579,3.2,0.62,1.15,0.32,0.00011,74.0,3381.116640,1090.770614,290.770614,213.752844,58.840000,1.000000,9.549749,116.238257,0.407335,6.000000,0.000340,1.057700
1209,6676.2772,3.2,0.62,1.45,0.26,9e-05,74.0,3428.140920,382.293991,417.706009,214.304419,59.440000,1.000000,13.256456,115.113911,0.266426,4.567249,0.000000,1.567246
1210,6676.6473,3.5,0.7,1.15,0.26,0.0001,74.0,3426.083209,520.291281,279.708719,214.330203,59.380000,1.000000,12.049445,115.812652,0.322113,5.586170,0.000000,1.545448
1211,6677.2783,3.2,0.62,1.15,0.32,0.0001,74.0,3381.116640,1090.770614,290.770614,213.752844,58.840000,1.000000,9.549749,116.238257,0.407335,6.000000,0.000340,1.070456
1212,6677.9244,3.5,0.7,1.15,0.26,9e-05,74.0,3426.083209,520.291281,279.708719,214.330203,59.380000,1.000000,12.049445,115.812652,0.322113,5.586170,0.000000,1.561411
1213,6678.5716,3.2,0.62,1.15,0.32,9e-05,74.0,3381.116640,1090.770614,290.770614,213.752844,58.840000,1.000000,9.549749,116.238257,0.407335,6.000000,0.000340,1.086622
1214,6682.5796,3.5,0.7,1.3,0.32,0.00011,75.0,3431.753729,394.948933,405.051067,214.406684,59.480000,1.000000,13.397031,118.312886,0.291508,4.581545,0.000000,1.239621
1215,6698.1923,3.5,0.78,1.45,0.38,0.00011,74.0,3372.380416,1132.223282,332.223282,213.567156,58.760000,1.000000,9.561380,116.750511,0.423068,5.851299,0.000000,0.907141
1216,6699.2153,3.5,0.78,1.45,0.38,0.0001,74.0,3372.380416,1132.223282,332.223282,213.567156,58.760000,1.000000,9.561380,116.750511,0.423068,5.851299,0.000000,0.919928
1217,6699.6508,3.5,0.7,1.45,0.38,0.00011,74.0,3372.350601,1132.514431,332.514431,213.567837,58.760000,1.000000,9.560729,116.748779,0.423144,5.851810,0.000000,0.906879
1218,6700.5105,3.5,0.78,1.45,0.38,9e-05,74.0,3372.380416,1132.223282,332.223282,213.567156,58.760000,1.000000,9.561380,116.750511,0.423068,5.851299,0.000000,0.936118
1219,6700.6738,3.5,0.7,1.45,0.38,0.0001,74.0,3372.350601,1132.514431,332.514431,213.567837,58.760000,1.000000,9.560729,116.748779,0.423144,5.851810,0.000000,0.919666
1220,6701.1086,3.5,0.62,1.45,0.38,0.00011,74.0,3372.320795,1132.805424,332.805424,213.568518,58.760000,1.000000,9.560078,116.747046,0.423220,5.852321,0.000000,0.906618
1221,6701.9690,3.5,0.7,1.45,0.38,9e-05,74.0,3372.350601,1132.514431,332.514431,213.567837,58.760000,1.000000,9.560729,116.748779,0.423144,5.851810,0.000000,0.935856
1222,6702.1315,3.5,0.62,1.45,0.38,0.0001,74.0,3372.320795,1132.805424,332.805424,213.568518,58.760000,1.000000,9.560078,116.747046,0.423220,5.852321,0.000000,0.919404
1223,6703.4267,3.5,0.62,1.45,0.38,9e-05,74.0,3372.320795,1132.805424,332.805424,213.568518,58.760000,1.000000,9.560078,116.747046,0.423220,5.852321,0.000000,0.935594
1224,6704.7806,4.8,0.27,0.9,0.51,0.00011,75.0,3406.286448,1082.430155,282.430155,214.279133,59.180000,1.000000,9.605380,119.338280,0.400402,6.000000,0.000676,0.710681
1225,6705.4528,3.2,0.78,1.3,0.38,0.00011,75.0,3433.298649,388.731215,411.268785,214.384099,59.480000,1.000000,13.481098,117.587995,0.278487,4.542934,0.000000,1.225970
1226,6705.8099,4.8,0.27,0.9,0.51,0.0001,75.0,3406.286448,1082.430155,282.430155,214.279133,59.180000,1.000000,9.605380,119.338280,0.400402,6.000000,0.000676,0.723547
1227,6706.4632,3.2,0.78,1.3,0.38,0.0001,75.0,3433.298649,388.731215,411.268785,214.384099,59.480000,1.000000,13.481098,117.587995,0.278487,4.542934,0.000000,1.238600
1228,6707.1162,4.8,0.27,0.9,0.51,9e-05,75.0,3406.286448,1082.430155,282.430155,214.279133,59.180000,1.000000,9.605380,119.338280,0.400402,6.000000,0.000676,0.739876
1229,6707.7469,3.2,0.78,1.3,0.38,9e-05,75.0,3433.298649,388.731215,411.268785,214.384099,59.480000,1.000000,13.481098,117.587995,0.278487,4.542934,0.000000,1.254647
1230,6709.4554,4.8,0.35,0.9,0.51,0.00011,75.0,3406.192636,1083.703961,283.703961,214.281660,59.180000,1.000000,9.602141,119.350603,0.400669,6.000000,0.000676,0.709194
1231,6710.4848,4.8,0.35,0.9,0.51,0.0001,75.0,3406.192636,1083.703961,283.703961,214.281660,59.180000,1.000000,9.602141,119.350603,0.400669,6.000000,0.000676,0.722061
1232,6711.7911,4.8,0.35,0.9,0.51,9e-05,75.0,3406.192636,1083.703961,283.703961,214.281660,59.180000,1.000000,9.602141,119.350603,0.400669,6.000000,0.000676,0.738391
1233,6714.1356,4.8,0.43,0.9,0.51,0.00011,75.0,3406.098618,1084.978771,284.978771,214.284190,59.180000,1.000000,9.598906,119.362858,0.400962,6.000000,0.000676,0.707706
1234,6715.1650,4.8,0.43,0.9,0.51,0.0001,75.0,3406.098618,1084.978771,284.978771,214.284190,59.180000,1.000000,9.598906,119.362858,0.400962,6.000000,0.000676,0.720574
1235,6715.6998,3.2,0.7,1.3,0.38,0.00011,75.0,3433.374696,386.673737,413.326263,214.450025,59.500000,1.000000,13.494678,117.585899,0.278140,4.539236,0.000000,1.227330
1236,6716.4714,4.8,0.43,0.9,0.51,9e-05,75.0,3406.098618,1084.978771,284.978771,214.284190,59.180000,1.000000,9.598906,119.362858,0.400962,6.000000,0.000676,0.736904
1237,6716.7098,3.2,0.7,1.3,0.38,0.0001,75.0,3433.374696,386.673737,413.326263,214.450025,59.500000,1.000000,13.494678,117.585899,0.278140,4.539236,0.000000,1.239955
1238,6717.9931,3.2,0.7,1.3,0.38,9e-05,75.0,3433.374696,386.673737,413.326263,214.450025,59.500000,1.000000,13.494678,117.585899,0.278140,4.539236,0.000000,1.255996
1239,6718.8029,3.5,0.78,1.15,0.26,0.00011,74.0,3426.577672,508.178374,291.821626,214.375501,59.400000,1.000000,12.132870,115.848119,0.320868,5.565347,0.000000,1.542260
1240,6719.8093,3.5,0.78,1.15,0.26,0.0001,74.0,3426.577672,508.178374,291.821626,214.375501,59.400000,1.000000,12.132870,115.848119,0.320868,5.565347,0.000000,1.554840
1241,6721.0859,3.5,0.78,1.15,0.26,9e-05,74.0,3426.577672,508.178374,291.821626,214.375501,59.400000,1.000000,12.132870,115.848119,0.320868,5.565347,0.000000,1.570798
1242,6721.2392,5.1,0.43,0.75,0.51,0.00011,75.0,3450.083883,594.078352,205.921648,214.907709,59.680000,1.000000,11.657097,116.928019,0.368438,6.000000,0.000335,1.201299
1243,6722.2532,5.1,0.43,0.75,0.51,0.0001,75.0,3450.083883,594.078352,205.921648,214.907709,59.680000,1.000000,11.657097,116.928019,0.368438,6.000000,0.000335,1.213974
1244,6723.5411,5.1,0.43,0.75,0.51,9e-05,75.0,3450.083883,594.078352,205.921648,214.907709,59.680000,1.000000,11.657097,116.928019,0.368438,6.000000,0.000335,1.230072
1245,6727.0660,3.2,0.62,1.3,0.38,0.00011,75.0,3433.450352,384.504377,415.495623,214.443621,59.500000,1.000000,13.512774,117.583720,0.277887,4.535542,0.000000,1.229100
1246,6728.0760,3.2,0.62,1.3,0.38,0.0001,75.0,3433.450352,384.504377,415.495623,214.443621,59.500000,1.000000,13.512774,117.583720,0.277887,4.535542,0.000000,1.241725
1247,6729.0985,5.1,0.35,0.75,0.51,0.00011,75.0,3446.840220,381.625303,418.374697,214.679300,59.700000,1.000000,13.414908,116.886107,0.283005,4.330922,0.000000,1.265651
1248,6729.3592,3.2,0.62,1.3,0.38,9e-05,75.0,3433.450352,384.504377,415.495623,214.443621,59.500000,1.000000,13.512774,117.583720,0.277887,4.535542,0.000000,1.257765
1249,6730.1104,5.1,0.35,0.75,0.51,0.0001,75.0,3446.840220,381.625303,418.374697,214.679300,59.700000,1.000000,13.414908,116.886107,0.283005,4.330922,0.000000,1.278299
1250,6731.3960,5.1,0.35,0.75,0.51,9e-05,75.0,3446.840220,381.625303,418.374697,214.679300,59.700000,1.000000,13.414908,116.886107,0.283005,4.330922,0.000000,1.294369
1251,6740.8325,4.0,0.7,0.9,0.32,0.0001,78.0,3515.426013,421.002878,378.997122,216.143455,60.300000,1.000000,12.834501,129.290261,0.252676,4.603603,0.000000,0.782778
1252,6741.9210,4.8,0.35,1.3,0.32,0.0001,78.0,3520.901945,450.485063,349.514937,216.269294,60.340000,1.000000,12.431143,126.700048,0.284579,5.029671,0.000000,0.871030
1253,6749.5390,4.0,0.7,0.9,0.32,6e-05,78.0,3515.426013,421.002878,378.997122,216.143455,60.300000,1.000000,12.834501,129.290261,0.252676,4.603603,0.000000,0.891610
1254,6750.5682,4.8,0.35,1.3,0.32,6e-05,78.0,3520.901945,450.485063,349.514937,216.269294,60.340000,1.000000,12.431143,126.700048,0.284579,5.029671,0.000000,0.979120
1255,6764.8138,5.1,0.43,0.9,0.39,0.00011,74.0,3412.545847,456.002076,343.997924,213.992504,59.280000,1.000000,12.877009,115.006555,0.311729,5.313554,0.000000,1.414031
1256,6765.8200,5.1,0.43,0.9,0.39,0.0001,74.0,3412.545847,456.002076,343.997924,213.992504,59.280000,1.000000,12.877009,115.006555,0.311729,5.313554,0.000000,1.426608
1257,6766.9153,4.8,0.7,0.9,0.58,6e-05,78.0,3472.298534,1139.785471,339.785471,215.740596,59.780000,1.000000,9.116082,125.188324,0.361703,5.719265,0.000000,0.574269
1258,6767.0951,5.1,0.43,0.9,0.39,9e-05,74.0,3412.545847,456.002076,343.997924,213.992504,59.280000,1.000000,12.877009,115.006555,0.311729,5.313554,0.000000,1.442546
1259,6767.4547,3.2,0.78,1.45,0.38,0.00011,74.0,3370.931716,1145.905925,345.905925,213.527112,58.740000,1.000000,9.533820,116.659529,0.426857,5.875884,0.000000,0.894752
1260,6768.4782,3.2,0.78,1.45,0.38,0.0001,74.0,3370.931716,1145.905925,345.905925,213.527112,58.740000,1.000000,9.533820,116.659529,0.426857,5.875884,0.000000,0.907546
1261,6768.8770,3.2,0.7,1.45,0.38,0.00011,74.0,3370.902369,1146.189630,346.189630,213.527782,58.740000,1.000000,9.533204,116.657719,0.426931,5.876383,0.000000,0.894497
1262,6769.7740,3.2,0.78,1.45,0.38,9e-05,74.0,3370.931716,1145.905925,345.905925,213.527112,58.740000,1.000000,9.533820,116.659529,0.426857,5.875884,0.000000,0.923743
1263,6769.9005,3.2,0.7,1.45,0.38,0.0001,74.0,3370.902369,1146.189630,346.189630,213.527782,58.740000,1.000000,9.533204,116.657719,0.426931,5.876383,0.000000,0.907290
1264,6770.2986,3.2,0.62,1.45,0.38,0.00011,74.0,3370.873032,1146.473178,346.473178,213.528452,58.740000,1.000000,9.532588,116.655907,0.427006,5.876883,0.000000,0.894241
1265,6771.1963,3.2,0.7,1.45,0.38,9e-05,74.0,3370.902369,1146.189630,346.189630,213.527782,58.740000,1.000000,9.533204,116.657719,0.426931,5.876383,0.000000,0.923487
1266,6771.3221,3.2,0.62,1.45,0.38,0.0001,74.0,3370.873032,1146.473178,346.473178,213.528452,58.740000,1.000000,9.532588,116.655907,0.427006,5.876883,0.000000,0.907035
1267,6772.6178,3.2,0.62,1.45,0.38,9e-05,74.0,3370.873032,1146.473178,346.473178,213.528452,58.740000,1.000000,9.532588,116.655907,0.427006,5.876883,0.000000,0.923232
1268,6776.8083,3.2,0.7,1.3,0.58,6e-05,78.0,3518.664775,406.250139,393.749861,216.253075,60.320000,1.000000,12.785359,127.079584,0.274909,4.633812,0.000000,1.012743
1269,6777.3113,3.2,0.7,1.45,0.26,0.00011,74.0,3428.740650,362.437406,437.562594,214.325785,59.460000,1.000000,13.416333,115.101045,0.264746,4.532476,0.000000,1.554846
1270,6778.3118,3.2,0.7,1.45,0.26,0.0001,74.0,3428.740650,362.437406,437.562594,214.325785,59.460000,1.000000,13.416333,115.101045,0.264746,4.532476,0.000000,1.567352
1271,6779.5810,3.2,0.7,1.45,0.26,9e-05,74.0,3428.740650,362.437406,437.562594,214.325785,59.460000,1.000000,13.416333,115.101045,0.264746,4.532476,0.000000,1.583217
1272,6779.7949,2.9,0.78,1.3,0.32,0.00011,73.0,3434.546799,433.685284,366.314716,214.520411,59.540000,1.000000,12.834820,113.400479,0.307230,5.223013,0.000000,1.669297
1273,6780.7865,2.9,0.78,1.3,0.32,0.0001,73.0,3434.546799,433.685284,366.314716,214.520411,59.540000,1.000000,12.834820,113.400479,0.307230,5.223013,0.000000,1.681691
1274,6782.0416,2.9,0.78,1.3,0.32,9e-05,73.0,3434.546799,433.685284,366.314716,214.520411,59.540000,1.000000,12.834820,113.400479,0.307230,5.223013,0.000000,1.697380
1275,6783.6866,3.5,0.62,1.3,0.26,0.00011,73.0,3434.060383,361.685657,438.314343,214.455067,59.580000,1.000000,13.538410,113.607832,0.267333,4.327360,0.000000,1.649882
1276,6784.6809,3.5,0.62,1.3,0.26,0.0001,73.0,3434.060383,361.685657,438.314343,214.455067,59.580000,1.000000,13.538410,113.607832,0.267333,4.327360,0.000000,1.662310
1277,6785.8353,3.2,0.7,1.3,0.45,0.0001,74.0,3374.685666,1117.117337,317.117337,213.640171,58.780000,1.000000,9.554137,117.168003,0.414310,6.000000,0.000340,0.965733
1278,6785.9397,3.5,0.62,1.3,0.26,9e-05,73.0,3434.060383,361.685657,438.314343,214.455067,59.580000,1.000000,13.538410,113.607832,0.267333,4.327360,0.000000,1.678046
1279,6786.7822,2.9,0.7,1.3,0.32,0.00011,73.0,3434.596411,431.730913,368.269087,214.515533,59.540000,1.000000,12.850137,113.388151,0.307043,5.219769,0.000000,1.670969
1280,6787.7738,2.9,0.7,1.3,0.32,0.0001,73.0,3434.596411,431.730913,368.269087,214.515533,59.540000,1.000000,12.850137,113.388151,0.307043,5.219769,0.000000,1.683364
1281,6789.0289,2.9,0.7,1.3,0.32,9e-05,73.0,3434.596411,431.730913,368.269087,214.515533,59.540000,1.000000,12.850137,113.388151,0.307043,5.219769,0.000000,1.699052
1282,6794.3130,3.2,0.7,1.3,0.45,6e-05,74.0,3374.685666,1117.117337,317.117337,213.640171,58.780000,1.000000,9.554137,117.168003,0.414310,6.000000,0.000340,1.071704
1283,6795.9145,3.2,0.35,0.9,0.45,0.0001,78.0,3515.293946,405.424599,394.575401,216.164832,60.280000,1.000000,12.924367,127.872576,0.278032,4.654339,0.000000,0.827230
1284,6804.5937,3.2,0.35,0.9,0.45,6e-05,78.0,3515.293946,405.424599,394.575401,216.164832,60.280000,1.000000,12.924367,127.872576,0.278032,4.654339,0.000000,0.935719
1285,6804.7425,4.5,0.43,1.05,0.39,0.00011,74.0,3423.391820,361.438749,438.561251,214.170932,59.440000,1.000000,13.656089,115.310988,0.264197,3.658486,0.000000,1.448472
1286,6805.1912,3.5,0.78,1.15,0.32,0.00011,74.0,3425.835107,357.925739,442.074261,214.288173,59.460000,1.000000,13.506239,115.158062,0.276937,4.584467,0.000000,1.530203
1287,6805.7466,4.5,0.43,1.05,0.39,0.0001,74.0,3423.391820,361.438749,438.561251,214.170932,59.440000,1.000000,13.656089,115.310988,0.264197,3.658486,0.000000,1.461023
1288,6806.1940,3.5,0.78,1.15,0.32,0.0001,74.0,3425.835107,357.925739,442.074261,214.288173,59.460000,1.000000,13.506239,115.158062,0.276937,4.584467,0.000000,1.542737
1289,6807.0200,4.5,0.43,1.05,0.39,9e-05,74.0,3423.391820,361.438749,438.561251,214.170932,59.440000,1.000000,13.656089,115.310988,0.264197,3.658486,0.000000,1.476941
1290,6807.4658,3.5,0.78,1.15,0.32,9e-05,74.0,3425.835107,357.925739,442.074261,214.288173,59.460000,1.000000,13.506239,115.158062,0.276937,4.584467,0.000000,1.558635
1291,6812.7958,3.2,0.7,1.45,0.26,0.00011,73.0,3437.062804,357.495906,442.504094,214.475455,59.600000,1.000000,13.579063,113.871032,0.262914,4.188795,0.000000,1.641338
1292,6813.7895,3.2,0.7,1.45,0.26,0.0001,73.0,3437.062804,357.495906,442.504094,214.475455,59.600000,1.000000,13.579063,113.871032,0.262914,4.188795,0.000000,1.653759
1293,6815.0479,3.2,0.7,1.45,0.26,9e-05,73.0,3437.062804,357.495906,442.504094,214.475455,59.600000,1.000000,13.579063,113.871032,0.262914,4.188795,0.000000,1.669489
1294,6819.4506,3.2,0.78,1.45,0.26,0.00011,73.0,3437.086892,356.235877,443.764123,214.472423,59.600000,1.000000,13.589559,113.873587,0.262822,4.186689,0.000000,1.642379
1295,6820.4443,3.2,0.78,1.45,0.26,0.0001,73.0,3437.086892,356.235877,443.764123,214.472423,59.600000,1.000000,13.589559,113.873587,0.262822,4.186689,0.000000,1.654800
1296,6821.7028,3.2,0.78,1.45,0.26,9e-05,73.0,3437.086892,356.235877,443.764123,214.472423,59.600000,1.000000,13.589559,113.873587,0.262822,4.186689,0.000000,1.670531
1297,6839.1816,4.0,0.35,0.9,0.32,0.0001,74.0,3429.259136,351.425716,448.574284,214.351797,59.520000,1.000000,13.558780,115.033783,0.260847,4.150429,0.000000,1.541398
1298,6849.5975,5.1,0.27,0.75,0.51,0.00011,75.0,3449.017683,358.470969,441.529031,214.725293,59.740000,1.000000,13.592185,116.843732,0.282693,4.293886,0.000000,1.286603
1299,6850.6086,5.1,0.27,0.75,0.51,0.0001,75.0,3449.017683,358.470969,441.529031,214.725293,59.740000,1.000000,13.592185,116.843732,0.282693,4.293886,0.000000,1.299242
1300,6851.7005,3.2,0.78,1.45,0.38,0.00011,75.0,3434.010120,361.547174,438.452826,214.396422,59.500000,1.000000,13.718021,117.704920,0.284720,4.723482,0.000000,1.238034
1301,6851.8932,5.1,0.27,0.75,0.51,9e-05,75.0,3449.017683,358.470969,441.529031,214.725293,59.740000,1.000000,13.592185,116.843732,0.282693,4.293886,0.000000,1.315300
1302,6852.7105,3.2,0.78,1.45,0.38,0.0001,75.0,3434.010120,361.547174,438.452826,214.396422,59.500000,1.000000,13.718021,117.704920,0.284720,4.723482,0.000000,1.250659
1303,6853.9940,3.2,0.78,1.45,0.38,9e-05,75.0,3434.010120,361.547174,438.452826,214.396422,59.500000,1.000000,13.718021,117.704920,0.284720,4.723482,0.000000,1.266703
1304,6865.5518,3.2,0.7,1.45,0.38,0.00011,75.0,3434.094110,358.919780,441.080220,214.388559,59.500000,1.000000,13.740271,117.705231,0.284326,4.718956,0.000000,1.240192
1305,6866.5617,3.2,0.7,1.45,0.38,0.0001,75.0,3434.094110,358.919780,441.080220,214.388559,59.500000,1.000000,13.740271,117.705231,0.284326,4.718956,0.000000,1.252816
1306,6866.5707,4.0,0.7,0.9,0.32,0.0001,74.0,3428.196493,348.181842,451.818158,214.304170,59.500000,1.000000,13.539495,115.150624,0.281061,4.812893,0.000000,1.574520
1307,6867.8452,3.2,0.7,1.45,0.38,9e-05,75.0,3434.094110,358.919780,441.080220,214.388559,59.500000,1.000000,13.740271,117.705231,0.284326,4.718956,0.000000,1.268859
1308,6874.9274,4.0,0.7,0.9,0.32,6e-05,74.0,3428.196493,348.181842,451.818158,214.304170,59.500000,1.000000,13.539495,115.150624,0.281061,4.812893,0.000000,1.678978
1309,6878.2753,3.2,0.62,1.45,0.38,0.00011,75.0,3434.177555,356.400913,443.599087,214.453041,59.520000,1.000000,13.757886,117.705418,0.283838,4.714433,0.000000,1.241930
1310,6879.2849,3.2,0.62,1.45,0.38,0.0001,75.0,3434.177555,356.400913,443.599087,214.453041,59.520000,1.000000,13.757886,117.705418,0.283838,4.714433,0.000000,1.254550
1311,6880.5679,3.2,0.62,1.45,0.38,9e-05,75.0,3434.177555,356.400913,443.599087,214.453041,59.520000,1.000000,13.757886,117.705418,0.283838,4.714433,0.000000,1.270587
1312,6880.5830,3.2,0.78,1.45,0.26,0.00011,74.0,3429.308538,342.621304,457.378696,214.346456,59.480000,1.000000,13.577429,115.087595,0.263064,4.497654,0.000000,1.570840
1313,6881.5832,3.2,0.78,1.45,0.26,0.0001,74.0,3429.308538,342.621304,457.378696,214.346456,59.480000,1.000000,13.577429,115.087595,0.263064,4.497654,0.000000,1.583342
1314,6881.7597,4.8,0.7,0.9,0.32,6e-05,74.0,3423.316482,346.820313,453.179687,214.188087,59.460000,1.000000,13.716458,115.138692,0.270942,4.358590,0.000000,1.606739
1315,6882.8520,3.2,0.78,1.45,0.26,9e-05,74.0,3429.308538,342.621304,457.378696,214.346456,59.480000,1.000000,13.577429,115.087595,0.263064,4.497654,0.000000,1.599202
1316,6895.1511,4.0,0.35,0.9,0.32,6e-05,74.0,3431.047213,342.861105,457.138895,214.368113,59.540000,1.000000,13.648325,115.033783,0.253809,3.538019,0.000000,1.641648
1317,6911.2325,3.5,0.7,1.3,0.32,9e-05,75.0,3428.758850,436.319400,363.680600,214.358438,59.420000,1.000000,13.031791,118.312886,0.314869,5.293727,0.000000,1.262197
1318,6926.0992,4.8,0.43,1.05,0.45,0.00011,75.0,3392.410584,1145.392324,345.392324,214.004722,59.000000,1.000000,9.483210,119.254705,0.432667,6.000000,0.001694,0.641508
1319,6930.0150,4.5,0.35,1.05,0.39,0.00011,74.0,3424.244155,337.432334,462.567666,214.172483,59.460000,1.000000,13.854945,115.270703,0.261338,3.615015,0.000000,1.467685
1320,6931.0125,3.5,0.62,1.45,0.26,0.00011,73.0,3427.846058,329.026637,470.973363,214.263449,59.520000,1.000000,13.885738,112.302017,0.247470,3.638913,0.000000,1.644514
1321,6931.0186,4.5,0.35,1.05,0.39,0.0001,74.0,3424.244155,337.432334,462.567666,214.172483,59.460000,1.000000,13.854945,115.270703,0.261338,3.615015,0.000000,1.480230
1322,6932.0055,3.5,0.62,1.45,0.26,0.0001,73.0,3427.846058,329.026637,470.973363,214.263449,59.520000,1.000000,13.885738,112.302017,0.247470,3.638913,0.000000,1.656926
1323,6932.2914,4.5,0.35,1.05,0.39,9e-05,74.0,3424.244155,337.432334,462.567666,214.172483,59.460000,1.000000,13.854945,115.270703,0.261338,3.615015,0.000000,1.496140
1324,6933.2617,3.5,0.62,1.45,0.26,9e-05,73.0,3427.846058,329.026637,470.973363,214.263449,59.520000,1.000000,13.885738,112.302017,0.247470,3.638913,0.000000,1.672629
1325,6936.9646,3.5,0.7,1.45,0.26,0.00011,73.0,3427.867169,327.892515,472.107485,214.260570,59.520000,1.000000,13.895315,112.301223,0.247375,3.636987,0.000000,1.645470
1326,6937.9575,3.5,0.7,1.45,0.26,0.0001,73.0,3427.867169,327.892515,472.107485,214.260570,59.520000,1.000000,13.895315,112.301223,0.247375,3.636987,0.000000,1.657882
1327,6939.2138,3.5,0.7,1.45,0.26,9e-05,73.0,3427.867169,327.892515,472.107485,214.260570,59.520000,1.000000,13.895315,112.301223,0.247375,3.636987,0.000000,1.673585
1328,6942.8772,3.5,0.78,1.45,0.26,0.00011,73.0,3427.888038,326.765955,473.234045,214.257709,59.520000,1.000000,13.904830,112.300437,0.247281,3.635074,0.000000,1.646420
1329,6943.8702,3.5,0.78,1.45,0.26,0.0001,73.0,3427.888038,326.765955,473.234045,214.257709,59.520000,1.000000,13.904830,112.300437,0.247281,3.635074,0.000000,1.658832
1330,6943.9794,3.5,0.78,1.3,0.32,0.00011,75.0,3429.048457,428.363405,371.636595,214.338291,59.420000,1.000000,13.095497,118.304441,0.313953,5.286731,0.000000,1.240262
1331,6944.9890,3.5,0.78,1.3,0.32,0.0001,75.0,3429.048457,428.363405,371.636595,214.338291,59.420000,1.000000,13.095497,118.304441,0.313953,5.286731,0.000000,1.252882
1332,6945.1264,3.5,0.78,1.45,0.26,9e-05,73.0,3427.888038,326.765955,473.234045,214.257709,59.520000,1.000000,13.904830,112.300437,0.247281,3.635074,0.000000,1.674535
1333,6946.2717,3.5,0.78,1.3,0.32,9e-05,75.0,3429.048457,428.363405,371.636595,214.338291,59.420000,1.000000,13.095497,118.304441,0.313953,5.286731,0.000000,1.268916
1334,6954.4443,4.8,0.35,0.9,0.39,0.00011,74.0,3367.979226,1161.455289,361.455289,213.469056,58.740000,1.000000,9.557054,117.618895,0.428482,6.000000,0.001021,0.779475
1335,6955.2132,4.8,0.7,1.3,0.58,0.0001,78.0,3464.268177,1177.933341,377.933341,215.564646,59.660000,1.000000,9.052178,125.241885,0.370889,5.788242,0.000000,0.434432
1336,6955.4734,4.8,0.35,0.9,0.39,0.0001,74.0,3367.979226,1161.455289,361.455289,213.469056,58.740000,1.000000,9.557054,117.618895,0.428482,6.000000,0.001021,0.792338
1337,6973.9336,4.0,0.7,0.9,0.45,0.0001,78.0,3526.493483,394.427683,405.572317,216.402278,60.440000,1.000000,12.887094,126.786937,0.281708,4.958152,0.000000,0.888775
1338,6977.8518,2.9,0.62,1.15,0.26,0.00011,74.0,3436.412753,405.588687,394.411313,214.506135,59.520000,1.000000,12.925975,116.482939,0.302057,5.246746,0.000000,1.602601
1339,6978.0427,4.5,0.27,1.05,0.39,0.00011,74.0,3424.559989,328.154226,471.845774,214.217118,59.480000,1.000000,13.929801,115.250769,0.260228,3.598257,0.000000,1.474913
1340,6978.8544,2.9,0.62,1.15,0.26,0.0001,74.0,3436.412753,405.588687,394.411313,214.506135,59.520000,1.000000,12.925975,116.482939,0.302057,5.246746,0.000000,1.615134
1341,6979.0460,4.5,0.27,1.05,0.39,0.0001,74.0,3424.559989,328.154226,471.845774,214.217118,59.480000,1.000000,13.929801,115.250769,0.260228,3.598257,0.000000,1.487454
1342,6980.1269,2.9,0.62,1.15,0.26,9e-05,74.0,3436.412753,405.588687,394.411313,214.506135,59.520000,1.000000,12.925975,116.482939,0.302057,5.246746,0.000000,1.631040
1343,6980.3183,4.5,0.27,1.05,0.39,9e-05,74.0,3424.559989,328.154226,471.845774,214.217118,59.480000,1.000000,13.929801,115.250769,0.260228,3.598257,0.000000,1.503358
1344,6982.5971,4.0,0.7,0.9,0.45,6e-05,78.0,3526.493483,394.427683,405.572317,216.402278,60.440000,1.000000,12.887094,126.786937,0.281708,4.958152,0.000000,0.997069
1345,6983.5766,2.9,0.62,1.45,0.26,0.00011,73.0,3427.191506,325.231052,474.768948,214.227823,59.500000,1.000000,14.021556,113.628634,0.243170,4.003694,0.000000,1.588634
1346,6983.7874,3.2,0.62,1.45,0.32,0.00011,75.0,3432.067772,360.561347,439.438653,214.358565,59.480000,1.000000,13.679507,117.537885,0.291742,4.949926,0.000000,1.274523
1347,6984.5716,2.9,0.62,1.45,0.26,0.0001,73.0,3427.191506,325.231052,474.768948,214.227823,59.500000,1.000000,14.021556,113.628634,0.243170,4.003694,0.000000,1.601072
1348,6984.7960,3.2,0.62,1.45,0.32,0.0001,75.0,3432.067772,360.561347,439.438653,214.358565,59.480000,1.000000,13.679507,117.537885,0.291742,4.949926,0.000000,1.287131
1349,6985.8316,2.9,0.62,1.45,0.26,9e-05,73.0,3427.191506,325.231052,474.768948,214.227823,59.500000,1.000000,14.021556,113.628634,0.243170,4.003694,0.000000,1.616822
