t,x,y,z,vx,vy,vz,crosswind_y,heading_deg,speed_3d
15.639999999999755,63.404419488006084,88.19519396868645,1994.4651963924364,26.32475812592552,7.387730004441025,172.96398237786838,7.469822446264642,15.676143119859596,175.1117090460217
15.659999999999755,63.93091465052459,88.3429557129057,1997.9244760399938,25.81408668992145,7.388087210962887,173.35369169758303,7.4689133048641745,15.971317771900015,175.4207893308323
15.679999999999755,64.44719638432302,88.49072448963973,2001.3915498739455,25.172220747537402,7.388438836701459,173.63021120361392,7.4680021515475445,16.357785464646597,175.60091106944182
15.699999999999754,64.95064079927377,88.6385001876393,2004.8641540980177,24.449500380645915,7.388784899978382,173.82317127696788,7.467089581456615,16.81513021754152,175.68968974855488
15.719999999999754,65.43963080688668,88.78628269605865,2008.340617523557,23.701297948488772,7.389125420967704,173.9852536950799,7.466176033915359,17.31540909615144,175.74760084357098
15.739999999999753,65.91365676585646,88.93407190446803,2011.8203225974587,22.984568914131962,7.389460420469249,174.17805715893576,7.465261671318903,17.822420839526863,175.84336816933316
15.759999999999753,66.3733481441391,89.08186770283766,2015.3038837406375,22.355203727863458,7.389789918481436,174.45561954783975,7.4643463323299395,18.291944016790083,176.03728957403933
15.779999999999752,66.82045221869637,89.22966998149676,2018.7929961315942,21.86542299189905,7.390113932955488,174.84932295939404,7.463429571675111,18.674314830619625,176.36608587229918
15.799999999999752,67.25776067853435,89.37747863107833,2022.289982590782,21.56034397417036,7.390432479079188,175.35751669199703,7.4625107792509615,18.920636421296017,176.8324788744884
15.819999999999752,67.68896755801777,89.52529354246488,2025.797132924622,21.462478601605426,7.390745569327638,175.94249200027545,7.461589353726826,19.001483358460014,177.40073731262194
15.839999999999751,68.11821713004987,89.67311460675182,2029.3159827646275,21.58927668220914,7.3910532143474015,176.5399382114995,7.46066489200108,18.898554934517996,178.00863551805108
15.85999999999975,68.55000266369406,89.82094171524085,2032.8467815288575,21.939090737518995,7.391355424451558,177.06938521987342,7.4597373289284645,18.61884873601729,178.57637867182655
15.87999999999975,68.98878447844444,89.96877475947048,2036.388169233255,22.491503102913214,7.391652211481431,177.45380741646443,7.458807022149849,18.192694268707072,179.02613775882978
15.89999999999975,69.43861454050271,90.11661363128208,2039.9372453815843,23.2114401070914,7.391943590580114,177.63976871558688,7.457874733909436,17.664660012042415,179.30225657034717
15.91999999999975,69.90284334264454,90.26445822291032,2043.490040755896,24.055922240381115,7.3922295814125665,177.61246655656234,7.4569415070465475,17.081855112496708,179.38651211650654
15.939999999999749,70.38396178745217,90.41230842708006,2047.0422900870271,24.980967791271084,7.392510208487105,177.40136742113563,7.45600846198941,16.4848391288721,179.30405216240894
15.959999999999749,70.88358114327758,90.5601641370891,2050.59031743545,25.94611050975106,7.392785500452225,177.07501439184503,7.455076564196351,15.903761232058946,179.1184374929394
15.979999999999748,71.4025033534726,90.70802524685897,2054.1318177232865,26.91518584548878,7.393055488493524,176.72673758671377,7.454146418929245,15.359188917721857,178.91736717433648
15.999999999999748,71.94080707038238,90.85589165094227,2057.6663524750206,27.853763612113983,7.393320204165141,176.4551122312524,7.4532181411336555,14.865429127176567,178.7928968486856
16.019999999999747,72.49788234262466,91.00376324448446,2061.1954547196456,28.72505983964068,7.393579677109972,176.343577071715,7.452291327990584,14.434122666661866,178.82072379251966
16.039999999999747,73.07238353941747,91.15163992314726,2064.72232626108,29.486871080162867,7.3938339331401775,176.44309272786194,7.451365138520201,14.076682250982785,179.04275835035017
16.059999999999746,73.66212096102073,91.2995215830088,2068.2511881156374,30.091840616715675,7.394082993077025,176.76092631902867,7.4504384642418655,13.805060193260722,179.45644710673233
16.079999999999746,74.26395777335505,91.4474081204609,2071.786406642018,30.502387654040593,7.39432687260573,177.2537997993874,7.449510158691844,13.626655384231432,180.01105873200572
16.099999999999746,74.87400552643585,91.59529943212688,2075.3314826380056,30.679705898478847,7.394565583298877,177.8479230379468,7.4485793028663085,13.551231428257305,180.62615448238472
16.119999999999745,75.48759964440544,91.74319541481368,2078.8884410987644,30.601280292778203,7.394799134340127,178.44840688072347,7.44764536540125,13.585088528472564,181.2041813205828
