rank,score,kp,ki,kd,guidance_gain,guidance_altitude_gain,gamma_final_deg,peak_altitude,downrange,impact_error,final_speed,flight_time,landed,mean_alpha_deg,max_alpha_deg,mean_gimbal_deg,max_gimbal_deg,saturation_ratio,mean_gamma_error_deg
148,4799.1489,3.6,0.75,1.82,0.55,7e-05,76.0,3431.300444,845.763700,45.763700,214.605726,59.320000,1.000000,10.281262,118.968166,0.303031,4.767647,0.000000,0.958966
149,4800.3767,3.6,0.25,1.9,0.66,6e-05,78.0,3479.552323,799.610024,0.389976,215.640308,59.800000,1.000000,10.289195,126.053880,0.280566,4.824712,0.000000,0.778945
150,4801.0991,3.6,0.7,1.5,0.66,6e-05,78.0,3487.509119,808.395591,8.395591,215.770310,59.880000,1.000000,10.238447,125.465107,0.300404,4.593662,0.000000,0.765210
151,4801.1545,3.85,0.3,1.98,0.63,7e-05,76.0,3424.434759,854.750352,54.750352,214.520293,59.260000,1.000000,10.277535,117.724037,0.294288,4.780168,0.000000,0.916810
152,4801.1969,4.4,0.25,1.7,0.66,8e-05,78.0,3482.544447,808.331892,8.331892,215.673165,59.820000,1.000000,10.234312,125.982905,0.300128,4.591583,0.000000,0.722717
153,4801.7147,3.45,0.8,1.82,0.55,9e-05,76.8,3436.696916,772.030303,27.969697,214.706619,59.360000,1.000000,10.644510,120.635359,0.310207,4.710844,0.000000,0.794406
154,4801.9221,3.85,0.3,1.9,0.66,5e-05,76.0,3424.489605,852.815672,52.815672,214.518335,59.260000,1.000000,10.287137,117.721993,0.293696,4.775686,0.000000,1.006776
155,4803.4978,3.75,0.85,1.82,0.61,9e-05,76.8,3432.933207,774.812382,25.187618,214.621053,59.320000,1.000000,10.687308,119.832932,0.334238,4.828537,0.000000,0.760415
156,4805.8009,3.6,0.45,1.9,0.58,8e-05,76.0,3424.247233,856.961500,56.961500,214.522638,59.260000,1.000000,10.236647,117.663846,0.320366,4.669466,0.000000,0.922436
157,4806.5483,4.15,0.3,1.9,0.69,6e-05,75.2,3419.947212,758.041832,41.958168,214.320689,59.260000,1.000000,10.865543,115.837677,0.288428,4.505277,0.000000,1.081946
158,4808.1910,3.85,0.3,1.98,0.63,6e-05,76.0,3424.486579,855.910282,55.910282,214.520389,59.260000,1.000000,10.271773,117.724037,0.294551,4.780168,0.000000,0.955909
159,4809.7396,3.85,0.35,1.98,0.63,7e-05,76.0,3425.327716,857.047132,57.047132,214.506913,59.260000,1.000000,10.260848,117.741731,0.295776,4.766536,0.000000,0.921671
160,4814.7014,4.0,1.1,1.5,0.58,8e-05,76.0,3427.023376,854.990540,54.990540,214.561230,59.300000,1.000000,10.211296,118.461795,0.317563,4.764391,0.000000,0.965518
161,4816.4991,3.6,0.85,1.98,0.55,7e-05,76.0,3423.602191,859.958618,59.958618,214.457496,59.240000,1.000000,10.281468,117.568160,0.294022,4.793415,0.000000,0.887100
162,4817.4272,3.85,0.35,1.98,0.63,6e-05,76.0,3425.391581,858.389374,58.389374,214.506903,59.260000,1.000000,10.254196,117.741731,0.296431,4.766536,0.000000,0.960759
163,4818.0988,3.6,1.0,1.9,0.58,8e-05,76.0,3430.542927,759.059187,40.940813,214.541835,59.320000,1.000000,10.668449,117.908248,0.305025,4.634600,0.000000,1.005113
164,4819.1532,3.75,0.85,1.82,0.61,8e-05,76.8,3432.042947,784.143628,15.856372,214.576854,59.300000,1.000000,10.639836,119.832932,0.338001,4.893732,0.000000,0.779200
165,4819.1993,4.15,0.4,1.82,0.63,6e-05,75.2,3434.576301,764.605473,35.394527,214.686944,59.440000,1.000000,10.724569,116.253934,0.317151,4.833337,0.000000,1.131099
166,4820.1180,3.85,0.3,1.98,0.63,5e-05,76.0,3424.592171,858.248290,58.248290,214.520543,59.260000,1.000000,10.260188,117.724037,0.295101,4.780168,0.000000,1.006433
167,4820.1319,3.45,0.85,1.82,0.58,9e-05,76.0,3429.253891,852.649528,52.649528,214.581508,59.300000,1.000000,10.226053,119.198819,0.316305,4.698865,0.000000,0.932327
168,4821.8502,3.45,0.85,1.82,0.58,8e-05,76.0,3429.253891,852.649528,52.649528,214.581508,59.300000,1.000000,10.226053,119.198819,0.316305,4.698865,0.000000,0.953807
169,4821.9357,3.85,0.35,1.98,0.63,5e-05,76.0,3425.398014,858.524006,58.524006,214.506901,59.260000,1.000000,10.253529,117.741731,0.296498,4.766536,0.000000,1.011395
170,4823.1325,3.75,0.8,1.82,0.61,7e-05,76.8,3431.807952,786.720956,13.279044,214.583992,59.300000,1.000000,10.626415,119.834690,0.338914,4.909288,0.000000,0.807805
171,4823.4330,3.75,0.75,1.82,0.58,8e-05,76.0,3430.172836,756.904372,43.095628,214.528475,59.320000,1.000000,10.730396,117.497638,0.301130,4.620137,0.000000,0.957039
172,4823.5596,3.6,1.0,1.9,0.58,6e-05,76.0,3430.542927,759.059187,40.940813,214.541835,59.320000,1.000000,10.668449,117.908248,0.305025,4.634600,0.000000,1.073374
173,4823.9245,3.75,0.75,1.82,0.55,8e-05,76.0,3427.648666,854.268071,54.268071,214.541941,59.280000,1.000000,10.244000,119.023804,0.309823,4.748365,0.000000,0.934138
174,4824.1931,3.45,0.85,1.82,0.58,7e-05,76.0,3429.253891,852.649528,52.649528,214.581508,59.300000,1.000000,10.226053,119.198819,0.316305,4.698865,0.000000,0.983093
175,4825.7678,3.75,0.75,1.82,0.58,7e-05,76.0,3430.172836,756.904372,43.095628,214.528475,59.320000,1.000000,10.730396,117.497638,0.301130,4.620137,0.000000,0.986223
176,4826.5837,3.75,0.75,1.82,0.61,7e-05,76.8,3433.824471,765.546448,34.453552,214.664670,59.340000,1.000000,10.735657,119.836445,0.330367,4.759855,0.000000,0.814551
177,4827.0321,3.6,0.75,1.98,0.58,9e-05,76.0,3430.559772,757.032547,42.967453,214.544234,59.320000,1.000000,10.742048,117.890373,0.274822,4.658481,0.000000,0.924438
178,4828.1677,3.6,0.8,1.82,0.55,7e-05,76.0,3430.937778,854.512778,54.512778,214.620959,59.320000,1.000000,10.239864,118.970009,0.306476,4.767089,0.000000,0.956936
179,4828.5156,4.0,1.1,1.7,0.66,8e-05,78.0,3485.992014,816.541141,16.541141,215.787435,59.880000,1.000000,10.180721,125.885173,0.301607,4.711796,0.000000,0.724754
180,4828.7445,3.6,0.75,1.98,0.58,8e-05,76.0,3430.559772,757.032547,42.967453,214.544234,59.320000,1.000000,10.742048,117.890373,0.274822,4.658481,0.000000,0.945843
181,4830.2716,3.75,0.8,1.82,0.61,8e-05,76.8,3433.934857,764.289590,35.710410,214.661327,59.340000,1.000000,10.742383,119.834690,0.329959,4.753325,0.000000,0.785509
182,4830.8480,4.0,1.0,1.7,0.66,8e-05,78.0,3485.935195,817.269968,17.269968,215.788886,59.880000,1.000000,10.177491,125.882766,0.301743,4.713079,0.000000,0.724219
183,4831.0796,3.6,0.75,1.98,0.58,7e-05,76.0,3430.559772,757.032547,42.967453,214.544234,59.320000,1.000000,10.742048,117.890373,0.274822,4.658481,0.000000,0.975032
184,4831.1417,4.4,0.8,1.9,0.5,6e-05,78.0,3484.701433,787.028078,12.971922,215.697769,59.840000,1.000000,10.349234,125.353050,0.295574,4.787452,0.000000,0.783790
185,4832.9132,4.15,0.35,1.82,0.69,7e-05,75.2,3432.553778,755.359779,44.640221,214.586060,59.400000,1.000000,10.774141,116.480035,0.310547,4.776120,0.000000,1.110360
186,4833.1791,4.0,0.9,1.7,0.66,8e-05,78.0,3485.878383,817.998290,17.998290,215.790336,59.880000,1.000000,10.174269,125.880341,0.301879,4.714362,0.000000,0.723683
187,4834.3648,3.75,0.85,1.82,0.61,7e-05,76.8,3431.133660,793.880829,6.119171,214.604929,59.300000,1.000000,10.588799,119.832932,0.341719,4.960149,0.000000,0.805512
188,4834.6224,4.4,0.25,1.9,0.5,8e-05,78.0,3483.507356,784.950102,15.049898,215.718210,59.840000,1.000000,10.362932,125.368556,0.293339,4.791735,0.000000,0.713380
189,4834.7038,4.0,0.25,1.7,0.58,6e-05,78.0,3484.217795,786.928545,13.071455,215.713276,59.840000,1.000000,10.354240,125.541295,0.293534,4.793649,0.000000,0.780566
190,4835.5088,4.0,0.8,1.7,0.66,8e-05,78.0,3485.821580,818.726106,18.726106,215.791784,59.880000,1.000000,10.171053,125.877898,0.302015,4.715644,0.000000,0.723148
191,4836.0281,4.15,0.35,1.82,0.69,6e-05,75.2,3432.553778,755.359779,44.640221,214.586060,59.400000,1.000000,10.774141,116.480035,0.310547,4.776120,0.000000,1.149297
192,4836.5771,4.0,0.35,1.7,0.58,6e-05,78.0,3484.245320,786.542885,13.457115,215.712555,59.840000,1.000000,10.356057,125.543082,0.293466,4.792977,0.000000,0.780848
193,4836.7025,4.4,0.35,1.9,0.5,8e-05,78.0,3483.538671,784.504389,15.495611,215.717381,59.840000,1.000000,10.365056,125.365750,0.293261,4.790957,0.000000,0.713707
194,4838.4513,4.0,0.45,1.7,0.58,6e-05,78.0,3484.272850,786.157026,13.842974,215.711834,59.840000,1.000000,10.357877,125.544865,0.293398,4.792304,0.000000,0.781131
195,4838.7836,4.4,0.45,1.9,0.5,8e-05,78.0,3483.569989,784.058457,15.941543,215.716552,59.840000,1.000000,10.367182,125.362938,0.293182,4.790179,0.000000,0.714033
196,4840.0957,4.15,0.35,1.82,0.69,5e-05,75.2,3432.553778,755.359779,44.640221,214.586060,59.400000,1.000000,10.774141,116.480035,0.310547,4.776120,0.000000,1.200141
197,4841.2354,4.15,0.4,1.82,0.63,5e-05,75.2,3433.970085,786.102179,13.897821,214.646068,59.420000,1.000000,10.612479,116.253934,0.324987,4.966852,0.000000,1.174258
198,4841.2647,4.0,0.6,1.7,0.58,6e-05,78.0,3484.314151,785.577863,14.422137,215.710751,59.840000,1.000000,10.360609,125.547534,0.293296,4.791295,0.000000,0.781555
199,4841.9075,4.4,0.6,1.9,0.5,8e-05,78.0,3483.616970,783.389152,16.610848,215.715306,59.840000,1.000000,10.370376,125.358709,0.293065,4.789011,0.000000,0.714524
200,4843.1416,4.0,0.7,1.7,0.58,6e-05,78.0,3484.341691,785.191506,14.808494,215.710028,59.840000,1.000000,10.362434,125.549310,0.293228,4.790621,0.000000,0.781838
201,4843.6605,3.75,0.75,1.82,0.55,9e-05,76.0,3427.515154,860.695463,60.695463,214.548093,59.280000,1.000000,10.213494,119.023804,0.312426,4.748365,0.000000,0.911593
202,4843.9915,4.4,0.7,1.9,0.5,8e-05,78.0,3483.648294,782.942676,17.057324,215.714475,59.840000,1.000000,10.372508,125.355882,0.292986,4.788232,0.000000,0.714851
203,4844.0701,4.0,0.25,1.7,0.58,4e-05,78.0,3484.217795,786.928545,13.071455,215.713276,59.840000,1.000000,10.354240,125.541295,0.293534,4.793649,0.000000,0.897644
204,4844.2913,4.4,0.45,1.9,0.5,6e-05,78.0,3483.569989,784.058457,15.941543,215.716552,59.840000,1.000000,10.367182,125.362938,0.293182,4.790179,0.000000,0.782879
205,4844.3877,4.15,0.4,1.98,0.66,7e-05,75.2,3428.768448,761.336208,38.663792,214.534881,59.360000,1.000000,10.742459,116.262273,0.315717,4.851412,0.000000,1.120175
206,4845.0195,4.0,0.8,1.7,0.58,6e-05,78.0,3484.369234,784.804949,15.195051,215.709305,59.840000,1.000000,10.364260,125.551082,0.293160,4.789948,0.000000,0.782122
207,4845.3321,3.75,0.75,1.82,0.55,7e-05,76.0,3427.530130,859.981586,59.981586,214.547411,59.280000,1.000000,10.216865,119.023804,0.312104,4.748365,0.000000,0.962459
208,4845.9433,4.0,0.35,1.7,0.58,4e-05,78.0,3484.245320,786.542885,13.457115,215.712555,59.840000,1.000000,10.356057,125.543082,0.293466,4.792977,0.000000,0.897927
209,4846.0765,4.4,0.8,1.9,0.5,8e-05,78.0,3483.679620,782.495983,17.504017,215.713644,59.840000,1.000000,10.374643,125.353050,0.292907,4.787452,0.000000,0.715178
210,4846.8985,4.0,0.9,1.7,0.58,6e-05,78.0,3484.396782,784.418193,15.581807,215.708582,59.840000,1.000000,10.366089,125.552851,0.293093,4.789274,0.000000,0.782405
211,4847.4152,4.4,0.6,1.9,0.5,6e-05,78.0,3483.616970,783.389152,16.610848,215.715306,59.840000,1.000000,10.370376,125.358709,0.293065,4.789011,0.000000,0.783370
212,4847.5070,4.15,0.4,1.98,0.66,6e-05,75.2,3428.768448,761.336208,38.663792,214.534881,59.360000,1.000000,10.742459,116.262273,0.315717,4.851412,0.000000,1.159166
213,4847.5211,4.0,0.7,1.7,0.66,8e-05,78.0,3485.895382,810.585052,10.585052,215.799734,59.880000,1.000000,10.208612,125.875438,0.304098,4.842879,0.000000,0.729520
214,4847.8176,4.0,0.45,1.7,0.58,4e-05,78.0,3484.272850,786.157026,13.842974,215.711834,59.840000,1.000000,10.357877,125.544865,0.293398,4.792304,0.000000,0.898209
215,4848.1628,4.4,0.9,1.9,0.5,8e-05,78.0,3483.710949,782.049072,17.950928,215.712812,59.840000,1.000000,10.376781,125.350211,0.292829,4.786672,0.000000,0.715505
216,4848.7785,4.0,1.0,1.7,0.58,6e-05,78.0,3484.424334,784.031238,15.968762,215.707858,59.840000,1.000000,10.367919,125.554617,0.293025,4.788599,0.000000,0.782689
217,4849.4992,4.4,0.7,1.9,0.5,6e-05,78.0,3483.648294,782.942676,17.057324,215.714475,59.840000,1.000000,10.372508,125.355882,0.292986,4.788232,0.000000,0.783697
218,4849.6134,4.15,0.3,1.9,0.63,7e-05,75.2,3435.675106,789.965110,10.034890,214.691544,59.440000,1.000000,10.589490,116.130501,0.318854,5.005476,0.000000,1.091195
219,4850.4094,4.0,0.25,1.5,0.66,6e-05,78.0,3483.616410,822.084902,22.084902,215.704113,59.840000,1.000000,10.172762,125.821759,0.302139,4.786539,0.000000,0.778530
220,4850.6310,4.0,0.6,1.7,0.58,4e-05,78.0,3484.314151,785.577863,14.422137,215.710751,59.840000,1.000000,10.360609,125.547534,0.293296,4.791295,0.000000,0.898634
221,4850.6595,4.0,1.1,1.7,0.58,6e-05,78.0,3484.451889,783.644084,16.355916,215.707133,59.840000,1.000000,10.369752,125.556380,0.292957,4.787925,0.000000,0.782972
222,4851.5797,4.15,0.4,1.98,0.66,5e-05,75.2,3428.768448,761.336208,38.663792,214.534881,59.360000,1.000000,10.742459,116.262273,0.315717,4.851412,0.000000,1.210076
223,4852.5079,4.0,0.7,1.7,0.58,4e-05,78.0,3484.341691,785.191506,14.808494,215.710028,59.840000,1.000000,10.362434,125.549310,0.293228,4.790621,0.000000,0.898916
224,4852.7331,4.15,0.3,1.9,0.63,6e-05,75.2,3435.675106,789.965110,10.034890,214.691544,59.440000,1.000000,10.589490,116.130501,0.318854,5.005476,0.000000,1.130191
225,4853.4115,3.6,0.9,1.7,0.66,8e-05,78.0,3485.148349,782.649681,17.350319,215.769563,59.860000,1.000000,10.372089,125.737292,0.292582,4.784804,0.000000,0.714572
226,4853.6572,4.4,0.45,1.9,0.5,4e-05,78.0,3483.569989,784.058457,15.941543,215.716552,59.840000,1.000000,10.367182,125.362938,0.293182,4.790179,0.000000,0.899952
227,4854.3858,4.0,0.8,1.7,0.58,4e-05,78.0,3484.369234,784.804949,15.195051,215.709305,59.840000,1.000000,10.364260,125.551082,0.293160,4.789948,0.000000,0.899200
228,4854.4562,3.6,0.45,1.5,0.58,4e-05,78.0,3492.408832,806.393971,6.393971,215.905422,59.940000,1.000000,10.253409,124.959187,0.300323,4.861691,0.000000,0.864726
229,4856.1065,4.0,0.35,1.7,0.32,0.00015,74.0,3404.256245,782.847953,17.152047,214.009728,59.120000,1.000000,10.770208,115.611827,0.323686,4.995917,0.000000,1.111788
230,4856.1936,3.6,1.0,1.7,0.66,8e-05,78.0,3485.190684,782.078379,17.921621,215.768474,59.860000,1.000000,10.374831,125.739873,0.292481,4.783806,0.000000,0.714990
231,4856.2647,4.0,0.9,1.7,0.58,4e-05,78.0,3484.396782,784.418193,15.581807,215.708582,59.840000,1.000000,10.366089,125.552851,0.293093,4.789274,0.000000,0.899483
232,4856.5600,3.45,0.85,1.82,0.55,7e-05,75.2,3432.225487,747.316434,52.683566,214.575704,59.400000,1.000000,10.866765,115.522989,0.323714,4.597951,0.000000,1.046314
233,4856.9124,4.0,0.3,1.82,0.69,7e-05,76.0,3430.897620,780.348319,19.651681,214.570690,59.320000,1.000000,10.521103,118.355455,0.313632,4.945320,0.000000,1.063010
234,4857.8748,4.8,0.35,0.9,0.45,0.00015,74.0,3398.536494,811.100481,11.100481,213.912564,59.080000,1.000000,10.732427,116.293245,0.338600,5.031092,0.000000,1.008271
235,4858.1447,4.0,1.0,1.7,0.58,4e-05,78.0,3484.424334,784.031238,15.968762,215.707858,59.840000,1.000000,10.367919,125.554617,0.293025,4.788599,0.000000,0.899766
236,4858.9233,3.6,0.9,1.7,0.66,6e-05,78.0,3485.148349,782.649681,17.350319,215.769563,59.860000,1.000000,10.372089,125.737292,0.292582,4.784804,0.000000,0.783470
237,4858.9496,3.6,0.8,1.9,0.55,7e-05,76.8,3437.756242,761.040326,38.959674,214.747674,59.380000,1.000000,10.701665,120.653227,0.305341,4.711495,0.000000,0.848534
238,4858.9774,3.6,1.1,1.7,0.66,8e-05,78.0,3485.233025,781.506726,18.493274,215.767384,59.860000,1.000000,10.377576,125.742444,0.292380,4.782808,0.000000,0.715407
239,4859.6906,4.0,0.35,1.7,0.32,0.0001,74.0,3404.256245,782.847953,17.152047,214.009728,59.120000,1.000000,10.770208,115.611827,0.323686,4.995917,0.000000,1.156589
240,4860.0257,4.0,1.1,1.7,0.58,4e-05,78.0,3484.451889,783.644084,16.355916,215.707133,59.840000,1.000000,10.369752,125.556380,0.292957,4.787925,0.000000,0.900050
241,4860.0393,4.0,0.3,1.82,0.69,6e-05,76.0,3430.897620,780.348319,19.651681,214.570690,59.320000,1.000000,10.521103,118.355455,0.313632,4.945320,0.000000,1.102095
242,4860.7452,3.6,0.8,1.98,0.58,9e-05,76.0,3430.972378,750.034863,49.965137,214.601937,59.340000,1.000000,10.775689,117.906186,0.273801,4.644697,0.000000,0.929530
243,4861.4771,4.8,0.35,0.9,0.45,0.0001,74.0,3398.536494,811.100481,11.100481,213.912564,59.080000,1.000000,10.732427,116.293245,0.338600,5.031092,0.000000,1.053299
244,4862.4569,3.6,0.8,1.98,0.58,8e-05,76.0,3430.972378,750.034863,49.965137,214.601937,59.340000,1.000000,10.775689,117.906186,0.273801,4.644697,0.000000,0.950926
245,4863.5308,3.6,0.8,1.98,0.55,7e-05,76.0,3423.049113,868.770554,68.770554,214.474104,59.240000,1.000000,10.243047,117.567284,0.295393,4.820014,0.000000,0.882043
246,4864.0835,4.0,0.3,1.82,0.69,5e-05,76.0,3430.897620,780.348319,19.651681,214.570690,59.320000,1.000000,10.521103,118.355455,0.313632,4.945320,0.000000,1.152648
247,4864.7909,3.6,0.8,1.98,0.58,7e-05,76.0,3430.972378,750.034863,49.965137,214.601937,59.340000,1.000000,10.775689,117.906186,0.273801,4.644697,0.000000,0.980102
248,4865.7453,3.6,0.35,1.7,0.58,8e-05,76.0,3427.350782,866.482492,66.482492,214.557089,59.280000,1.000000,10.189127,119.076049,0.313981,4.754029,0.000000,0.929495
249,4865.7767,4.0,1.0,1.5,0.58,8e-05,76.0,3426.030371,870.306221,70.306221,214.518933,59.280000,1.000000,10.151522,118.450512,0.320789,4.793884,0.000000,0.954103
250,4867.0948,4.0,1.0,1.5,0.58,4e-05,78.0,3488.095715,779.238032,20.761968,215.794186,59.900000,1.000000,10.400349,124.657059,0.290784,4.602972,0.000000,0.873809
251,4867.7013,3.2,1.0,1.3,0.32,0.00015,74.0,3409.920599,743.160965,56.839035,214.152974,59.180000,1.000000,10.885447,115.809318,0.306091,4.479712,0.000000,1.179326
252,4867.7265,3.45,0.85,1.82,0.55,8e-05,75.2,3431.961381,744.485546,55.514454,214.579249,59.400000,1.000000,10.884845,115.522989,0.322199,4.597951,0.000000,1.017716
253,4869.1042,4.4,0.45,1.7,0.58,4e-05,76.0,3427.727731,752.024794,47.975206,214.521680,59.320000,1.000000,10.746901,118.169291,0.280718,4.635695,0.000000,1.157470
254,4869.3540,3.45,0.85,1.82,0.55,9e-05,75.2,3431.896428,743.789041,56.210959,214.580116,59.400000,1.000000,10.889309,115.522989,0.321826,4.597951,0.000000,0.996655
255,4871.2207,3.6,0.35,1.7,0.58,6e-05,76.0,3427.350782,866.482492,66.482492,214.557089,59.280000,1.000000,10.189127,119.076049,0.313981,4.754029,0.000000,0.997938
256,4871.2727,3.2,1.0,1.3,0.32,0.0001,74.0,3409.920599,743.160965,56.839035,214.152974,59.180000,1.000000,10.885447,115.809318,0.306091,4.479712,0.000000,1.223968
257,4871.4938,3.75,0.8,1.82,0.61,9e-05,76.8,3434.748765,755.460945,44.539055,214.635548,59.340000,1.000000,10.791656,119.834690,0.326602,4.693314,0.000000,0.766730
258,4872.4440,3.6,0.85,1.82,0.55,9e-05,76.0,3430.336014,869.011109,69.011109,214.645804,59.320000,1.000000,10.173264,118.971849,0.312145,4.766530,0.000000,0.902753
259,4873.7673,3.6,0.35,1.7,0.66,6e-05,76.0,3429.093390,748.575313,51.424687,214.564335,59.320000,1.000000,10.770252,117.971780,0.277305,4.581275,0.000000,1.033630
260,4873.9106,3.6,0.45,1.7,0.5,6e-05,78.0,3492.888917,786.044513,13.955487,215.890466,59.940000,1.000000,10.347148,124.659301,0.304509,4.849790,0.000000,0.756432
261,4878.9670,4.4,0.35,1.7,0.66,8e-05,78.0,3482.360933,783.670730,16.329270,215.651995,59.820000,1.000000,10.376843,126.004741,0.282723,4.830889,0.000000,0.715001
262,4879.6530,3.2,1.0,1.3,0.32,6e-05,74.0,3409.920599,743.160965,56.839035,214.152974,59.180000,1.000000,10.885447,115.809318,0.306091,4.479712,0.000000,1.328723
263,4879.9948,4.0,0.35,1.82,0.69,7e-05,76.0,3431.348121,772.684401,27.315599,214.627531,59.340000,1.000000,10.555283,118.372152,0.312244,4.930397,0.000000,1.068586
264,4880.6388,4.4,0.8,1.5,0.66,4e-05,78.0,3483.226731,779.630851,20.369149,215.683681,59.840000,1.000000,10.405729,125.684932,0.284122,4.629105,0.000000,0.890421
265,4880.8354,3.6,0.35,1.7,0.58,4e-05,76.0,3427.350782,866.482492,66.482492,214.557089,59.280000,1.000000,10.189127,119.076049,0.313981,4.754029,0.000000,1.118120
266,4881.1769,3.6,0.75,1.9,0.55,8e-05,76.8,3438.198547,755.961996,44.038004,214.733942,59.380000,1.000000,10.729671,120.653249,0.303273,4.711432,0.000000,0.820241
267,4881.4196,4.15,0.4,1.82,0.69,7e-05,75.2,3433.057388,745.264885,54.735115,214.639759,59.420000,1.000000,10.823658,116.494269,0.308567,4.757998,0.000000,1.118022
268,4882.1217,3.45,0.75,1.82,0.55,9e-05,76.8,3438.173862,755.332123,44.667877,214.732712,59.380000,1.000000,10.733199,120.635380,0.303185,4.710779,0.000000,0.798813
269,4883.1205,4.0,0.35,1.82,0.69,6e-05,76.0,3431.348121,772.684401,27.315599,214.627531,59.340000,1.000000,10.555283,118.372152,0.312244,4.930397,0.000000,1.107657
270,4883.4916,3.45,0.85,1.82,0.55,8e-05,76.8,3438.168829,755.410368,44.589632,214.732877,59.380000,1.000000,10.732795,120.635337,0.303200,4.710910,0.000000,0.820611
271,4883.5534,3.6,0.75,1.9,0.55,7e-05,76.8,3438.198547,755.961996,44.038004,214.733942,59.380000,1.000000,10.729671,120.653249,0.303273,4.711432,0.000000,0.849948
272,4883.6810,3.45,0.8,1.82,0.55,8e-05,76.8,3438.171345,755.371246,44.628754,214.732794,59.380000,1.000000,10.732997,120.635359,0.303193,4.710844,0.000000,0.820641
273,4883.8704,3.45,0.75,1.82,0.55,8e-05,76.8,3438.173862,755.332123,44.667877,214.732712,59.380000,1.000000,10.733199,120.635380,0.303185,4.710779,0.000000,0.820672
274,4884.4541,3.6,0.85,1.82,0.55,8e-05,76.0,3430.207138,872.085474,72.085474,214.651017,59.320000,1.000000,10.159477,118.971849,0.313451,4.766530,0.000000,0.923431
275,4884.5333,4.15,0.4,1.82,0.69,6e-05,75.2,3433.057388,745.264885,54.735115,214.639759,59.420000,1.000000,10.823658,116.494269,0.308567,4.757998,0.000000,1.156943
276,4884.6050,4.4,1.1,1.9,0.66,4e-05,76.0,3427.795668,747.495712,52.504288,214.510576,59.320000,1.000000,10.758657,117.759186,0.291643,4.398463,0.000000,1.183337
